qualify_id,race_id,driver_id,constructor_id,number,position,qual_round,qual_time
3867,255,79,25,3,14,1,101.977
3868,255,81,29,9,15,1,102.059
3869,255,91,15,29,16,1,102.912
3870,255,83,18,23,17,1,103.102
3871,255,69,18,24,18,1,103.542
3872,255,89,29,10,19,1,104.074
3873,255,85,30,17,20,1,106.09700000000001
3874,255,64,28,21,21,1,106.654
3875,255,90,28,22,22,1,108.267
3876,255,92,30,16,23,1,108.289
3877,255,87,1,7,24,1,1002.64
3878,257,102,3,2,1,1,75.962
3879,257,30,22,5,2,1,76.28999999999999
3880,257,55,6,27,3,1,77.385
3881,257,71,3,0,4,1,77.554
3882,257,49,15,30,5,1,77.806
3883,257,81,29,10,6,1,77.866
3884,257,91,15,29,7,1,77.92699999999999
3885,257,57,1,7,8,1,78.122
3886,257,50,22,6,9,1,78.18299999999999
3887,257,79,25,3,10,1,78.194
3888,257,104,29,9,11,1,78.20400000000001
3889,257,87,25,4,12,1,78.246
3890,257,100,33,20,13,1,78.321
3891,257,22,17,14,14,1,78.414
3892,257,94,18,23,15,1,78.65899999999999
3893,257,56,17,15,16,1,78.751
3894,257,77,6,28,17,1,78.855
3895,257,84,1,8,18,1,78.864
3896,257,44,27,26,19,1,79.304
3897,257,103,27,25,20,1,79.398
3898,257,65,32,12,21,1,79.483
3899,257,105,18,24,22,1,79.517
3900,257,106,33,19,23,1,79.524
3901,257,83,32,11,24,1,79.975
3902,257,92,30,34,25,1,80.729
3903,257,101,31,31,26,1,81.186
3904,258,102,3,2,1,1,70.218
3905,258,30,22,5,2,1,70.44
3906,258,71,3,0,3,1,70.771
3907,258,57,1,7,4,1,71.68299999999999
3908,258,77,6,28,5,1,71.744
3909,258,84,1,8,6,1,72.351
3910,258,78,6,27,7,1,72.372
3911,258,22,17,14,8,1,72.409
3912,258,104,29,9,9,1,72.444
3913,258,50,22,6,10,1,72.554
3914,258,49,15,30,11,1,72.686
3915,258,87,25,4,12,1,72.751
3916,258,81,29,10,13,1,72.866
3917,258,79,25,3,14,1,73.013
3918,258,105,18,24,15,1,73.016
3919,258,100,33,20,16,1,73.111
3920,258,94,18,23,17,1,73.529
3921,258,103,27,25,18,1,73.613
3922,258,91,15,29,19,1,73.855
3923,258,88,17,15,20,1,73.932
3924,258,106,33,19,21,1,74.101
3925,258,44,27,26,22,1,74.106
3926,258,65,32,12,23,1,74.424
3927,258,83,32,11,24,1,74.657
3928,258,101,31,31,25,1,74.748
3929,258,107,31,32,26,1,76.536
3930,259,102,3,2,1,1,81.548
3931,259,30,22,5,2,1,81.885
3932,259,77,6,28,3,1,82.113
3933,259,71,3,0,4,1,82.168
3934,259,109,22,6,5,1,82.717
3935,259,78,6,27,6,1,82.84100000000001
3936,259,49,15,30,7,1,83.119
3937,259,57,1,7,8,1,83.14
3938,259,79,25,3,9,1,83.322
3939,259,91,15,29,10,1,83.34700000000001
3940,259,81,29,10,11,1,83.663
3941,259,87,25,4,12,1,83.703
3942,259,84,1,8,13,1,83.858
3943,259,94,18,23,14,1,84.078
3944,259,105,18,24,15,1,84.276
3945,259,104,29,9,16,1,84.47200000000001
3946,259,103,27,25,17,1,84.678
3947,259,100,33,20,18,1,84.852
3948,259,44,27,26,19,1,84.996
3949,259,65,32,12,20,1,85.114
3950,259,110,17,15,21,1,85.23400000000001
3951,259,83,32,11,22,1,85.295
3952,259,106,33,19,23,1,85.991
3953,259,101,31,31,24,1,86.81700000000001
3954,259,92,30,34,25,1,87.143
3955,259,107,31,32,26,1,87.584
3956,259,108,30,33,27,1,87.881
3957,261,30,22,5,1,1,81.908
3958,261,71,3,0,2,1,82.559
3959,261,57,1,7,3,1,82.66
3960,261,109,22,6,4,1,82.983
3961,261,22,17,14,5,1,83.594
3962,261,55,6,27,6,1,83.7
3963,261,77,6,28,7,1,83.715
3964,261,84,1,8,8,1,83.763
3965,261,14,3,2,9,1,83.782
3966,261,79,25,3,10,1,83.969
3967,261,87,25,4,11,1,83.981
3968,261,49,15,30,12,1,84.254
3969,261,56,17,15,13,1,84.93
3970,261,105,18,24,14,1,84.996
3971,261,81,29,10,15,1,85.018
3972,261,100,33,20,16,1,85.05
3973,261,106,33,19,17,1,85.161
3974,261,94,18,23,18,1,85.247
3975,261,44,27,26,19,1,85.577
3976,261,103,27,25,20,1,85.766
3977,261,104,29,9,21,1,86.084
3978,261,65,32,12,22,1,86.39699999999999
3979,261,70,32,11,23,1,87.685
3980,261,101,31,31,24,1,88.151
3981,261,92,30,34,25,1,88.873
3982,261,108,30,33,26,1,90.657
3983,262,30,22,5,1,1,86.178
3984,262,55,6,27,2,1,86.277
3985,262,77,6,28,3,1,87.059
3986,262,71,3,0,4,1,87.094
3987,262,14,3,2,5,1,87.211
3988,262,22,17,14,6,1,87.554
3989,262,57,1,7,7,1,87.616
3990,262,56,17,15,8,1,87.78
3991,262,79,25,3,9,1,87.827
3992,262,49,15,30,10,1,87.977
3993,262,81,29,10,11,1,87.989
3994,262,84,1,8,12,1,88.197
3995,262,87,25,4,13,1,88.57900000000001
3996,262,110,15,29,14,1,88.694
3997,262,94,18,23,15,1,88.84700000000001
3998,262,104,29,9,16,1,88.882
3999,262,65,32,12,17,1,88.889
4000,262,105,18,24,18,1,88.90299999999999
4001,262,44,27,26,19,1,88.95
4002,262,109,22,6,20,1,88.993
4003,262,100,33,20,21,1,89.039
4004,262,106,33,19,22,1,89.40299999999999
4005,262,70,32,11,23,1,90.16
4006,262,103,27,25,24,1,90.493
4007,262,101,31,31,25,1,91.632
4008,262,92,30,34,26,1,92.838
4009,263,71,3,0,1,1,76.282
4010,263,95,3,2,2,1,76.35900000000001
4011,263,30,22,5,3,1,76.707
4012,263,55,6,27,4,1,76.95400000000001
4013,263,77,6,28,5,1,76.959
4014,263,56,17,15,6,1,77.441
4015,263,22,17,14,7,1,77.482
4016,263,50,22,6,8,1,77.645
4017,263,57,1,7,9,1,77.768
4018,263,49,15,30,10,1,77.83
4019,263,110,15,29,11,1,77.866
4020,263,84,1,8,12,1,78.031
4021,263,44,27,26,13,1,78.044
4022,263,79,25,3,14,1,78.19200000000001
4023,263,103,27,25,15,1,78.236
4024,263,94,18,23,16,1,78.248
4025,263,87,25,4,17,1,78.381
4026,263,104,29,9,18,1,78.568
4027,263,65,32,12,19,1,78.715
4028,263,100,33,20,20,1,78.811
4029,263,105,18,24,21,1,78.89
4030,263,81,29,10,22,1,78.936
4031,263,70,32,11,23,1,79.066
4032,263,101,31,31,24,1,79.771
4033,263,106,33,19,25,1,79.863
4034,263,111,31,32,26,1,81.82900000000001
4035,264,71,3,0,1,1,84.96000000000001
4036,264,30,22,5,2,1,84.963
4037,264,77,6,28,3,1,84.98
4038,264,55,6,27,4,1,85.541
4039,264,57,1,7,5,1,86.268
4040,264,22,17,14,6,1,86.271
4041,264,14,3,2,7,1,86.337
4042,264,79,25,3,8,1,86.414
4043,264,84,1,8,9,1,86.768
4044,264,50,22,6,10,1,86.84100000000001
4045,264,87,25,4,11,1,86.92
4046,264,56,17,15,12,1,87.065
4047,264,49,15,30,13,1,87.28399999999999
4048,264,94,18,23,14,1,87.52199999999999
4049,264,44,27,26,15,1,87.785
4050,264,81,29,10,16,1,87.886
4051,264,105,18,24,17,1,88.1
4052,264,110,15,29,18,1,88.212
4053,264,70,32,11,19,1,88.225
4054,264,104,29,9,20,1,88.231
4055,264,65,32,12,21,1,88.34
4056,264,100,33,20,22,1,88.519
4057,264,103,27,25,23,1,88.955
4058,264,106,33,19,24,1,89.299
4059,264,101,31,31,25,1,90.69
4060,264,111,31,32,26,1,90.72200000000001
4061,265,77,6,28,1,1,103.582
4062,265,55,6,27,2,1,104.012
4063,265,71,3,0,3,1,104.02600000000001
4064,265,30,22,5,4,1,104.268
4065,265,79,25,3,5,1,104.718
4066,265,14,3,2,6,1,105.146
4067,265,87,25,4,7,1,105.47399999999999
4068,265,57,1,7,8,1,105.487
4069,265,49,15,30,9,1,105.893
4070,265,56,17,15,10,1,105.911
4071,265,22,17,14,11,1,105.939
4072,265,44,27,26,12,1,106.185
4073,265,84,1,8,13,1,106.218
4074,265,103,27,25,14,1,106.28999999999999
4075,265,65,32,12,15,1,106.63
4076,265,81,29,10,16,1,106.81700000000001
4077,265,104,29,9,17,1,107.102
4078,265,110,15,29,18,1,107.235
4079,265,50,22,6,19,1,107.316
4080,265,94,18,23,20,1,107.402
4081,265,70,32,11,21,1,107.425
4082,265,100,33,20,22,1,108.229
4083,265,105,18,24,23,1,108.295
4084,265,106,33,19,24,1,108.681
4085,265,101,31,31,25,1,108.87
4086,265,111,31,32,26,1,109.20400000000001
4087,266,30,22,5,1,1,78.258
4088,266,71,3,0,2,1,78.824
4089,266,14,3,2,3,1,80.205
4090,266,77,6,28,4,1,80.219
4091,266,79,25,3,5,1,80.232
4092,266,84,1,8,6,1,80.629
4093,266,56,17,15,7,1,80.69800000000001
4094,266,49,15,30,8,1,80.858
4095,266,44,27,26,9,1,80.929
4096,266,22,17,14,10,1,80.952
4097,266,87,25,4,11,1,80.98400000000001
4098,266,50,22,6,12,1,81.14099999999999
4099,266,55,6,27,13,1,81.206
4100,266,112,1,7,14,1,81.498
4101,266,94,18,23,15,1,81.837
4102,266,104,29,9,16,1,81.873
4103,266,110,15,29,17,1,81.946
4104,266,103,27,25,18,1,82.038
4105,266,81,29,10,19,1,82.311
4106,266,105,18,24,20,1,82.379
4107,266,100,33,20,21,1,82.487
4108,266,70,32,11,22,1,82.513
4109,266,101,31,31,23,1,82.614
4110,266,65,32,12,24,1,82.705
4111,266,106,33,19,25,1,82.899
4112,266,111,31,32,26,1,84.191
4113,267,22,17,14,1,1,141.163
4114,267,30,22,5,2,1,141.494
4115,267,71,3,0,3,1,141.681
4116,267,56,17,15,4,1,142.074
4117,267,55,6,27,5,1,142.202
4118,267,50,22,6,6,1,142.218
4119,267,14,3,2,7,1,142.359
4120,267,57,1,7,8,1,142.441
4121,267,49,15,30,9,1,142.63400000000001
4122,267,94,18,23,10,1,143.326
4123,267,77,6,28,11,1,143.895
4124,267,87,25,4,12,1,144.048
4125,267,84,1,8,13,1,144.117
4126,267,81,29,10,14,1,145.114
4127,267,110,15,29,15,1,145.695
4128,267,103,27,25,16,1,146.044
4129,267,44,27,26,17,1,146.079
4130,267,105,18,24,18,1,146.738
4131,267,112,33,19,19,1,146.901
4132,267,65,32,12,20,1,147.155
4133,267,101,31,31,21,1,147.212
4134,267,100,33,20,22,1,148.156
4135,267,79,25,3,23,1,148.97899999999998
4136,267,104,29,9,24,1,150.931
4137,267,111,31,32,25,1,151.755
4138,267,113,32,11,26,1,153.885
4139,268,55,6,27,1,1,83.844
4140,268,77,6,28,2,1,83.97800000000001
4141,268,71,3,0,3,1,84.158
4142,268,65,32,12,4,1,84.374
4143,268,14,3,2,5,1,84.502
4144,268,44,27,26,6,1,85.455
4145,268,57,1,7,7,1,85.52799999999999
4146,268,110,15,29,8,1,85.53999999999999
4147,268,56,17,15,9,1,85.568
4148,268,50,22,6,10,1,85.618
4149,268,49,15,30,11,1,85.628
4150,268,103,27,25,12,1,85.718
4151,268,70,32,11,13,1,85.733
4152,268,79,25,3,14,1,85.889
4153,268,84,1,8,15,1,85.93299999999999
4154,268,22,17,14,16,1,85.946
4155,268,81,29,10,17,1,86.002
4156,268,94,18,23,18,1,86.056
4157,268,104,29,9,19,1,86.337
4158,268,109,22,5,20,1,86.384
4159,268,87,25,4,21,1,86.574
4160,268,105,18,24,22,1,86.832
4161,268,114,33,19,23,1,87.846
4162,268,100,33,20,24,1,87.894
4163,268,111,31,32,25,1,88.35300000000001
4164,268,101,31,31,26,1,88.619
4165,269,77,6,28,1,1,80.608
4166,269,71,3,0,2,1,80.766
4167,269,14,3,2,3,1,81.033
4168,269,57,1,7,4,1,81.251
4169,269,55,6,27,5,1,81.517
4170,269,79,25,3,6,1,81.59
4171,269,84,1,8,7,1,81.656
4172,269,22,17,14,8,1,81.79599999999999
4173,269,49,15,30,9,1,81.92099999999999
4174,269,50,22,6,10,1,82
4175,269,104,29,9,11,1,82.132
4176,269,87,25,4,12,1,82.288
4177,269,56,17,15,13,1,82.294
4178,269,109,22,5,14,1,82.369
4179,269,44,27,26,15,1,82.672
4180,269,81,29,10,16,1,82.756
4181,269,110,15,29,17,1,82.885
4182,269,94,18,23,18,1,83.243
4183,269,105,18,24,19,1,83.364
4184,269,65,32,12,20,1,83.408
4185,269,103,27,25,21,1,83.699
4186,269,100,33,20,22,1,84.19200000000001
4187,269,114,33,19,23,1,84.438
4188,269,101,31,31,24,1,84.514
4189,269,113,32,11,25,1,85.313
4190,269,111,31,32,26,1,85.649
4191,270,30,22,5,1,1,82.762
4192,270,71,3,0,2,1,82.892
4193,270,95,3,2,3,1,83.392
4194,270,49,15,30,4,1,83.431
4195,270,22,17,14,5,1,83.455
4196,270,77,6,28,6,1,83.67699999999999
4197,270,65,27,25,7,1,84.03999999999999
4198,270,81,29,10,8,1,84.07900000000001
4199,270,57,1,7,9,1,84.122
4200,270,56,17,15,10,1,84.157
4201,270,44,27,26,11,1,84.432
4202,270,50,22,6,12,1,84.643
4203,270,79,25,3,13,1,84.738
4204,270,87,25,4,14,1,84.77
4205,270,84,1,8,15,1,85.11
4206,270,55,6,27,16,1,85.182
4207,270,94,18,23,17,1,85.294
4208,270,110,15,29,18,1,85.407
4209,270,104,29,9,19,1,85.42699999999999
4210,270,105,18,24,20,1,85.511
4211,270,70,32,12,21,1,85.557
4212,270,103,32,11,22,1,85.595
4213,270,100,33,20,23,1,86.27199999999999
4214,270,115,33,19,24,1,87.168
4215,270,101,31,31,25,1,87.201
4216,270,93,31,32,26,1,87.976
4217,271,30,22,5,1,1,97.209
4218,271,71,3,0,2,1,97.696
4219,271,49,15,30,3,1,97.74199999999999
4220,271,95,3,2,4,1,97.768
4221,271,65,22,6,5,1,97.828
4222,271,56,17,15,6,1,97.88
4223,271,55,6,27,7,1,97.907
4224,271,57,1,7,8,1,97.99799999999999
4225,271,84,1,8,9,1,98.076
4226,271,22,17,14,10,1,98.533
4227,271,77,6,28,11,1,98.57
4228,271,81,29,10,12,1,99.03
4229,271,87,25,4,13,1,99.26599999999999
4230,271,79,25,3,14,1,99.462
4231,271,109,15,29,15,1,99.483
4232,271,94,18,23,16,1,99.548
4233,271,70,32,12,17,1,99.721
4234,271,104,29,9,18,1,99.868
4235,271,44,27,26,19,1,100.042
4236,271,116,27,25,20,1,100.577
4237,271,105,18,24,21,1,100.652
4238,271,100,33,20,22,1,100.97800000000001
4239,271,115,33,19,23,1,100.99000000000001
4240,271,101,31,31,24,1,101.65899999999999
4241,271,63,32,11,25,1,101.805
4242,271,89,31,32,26,1,105.00399999999999
4243,272,95,3,2,1,1,76.179
4244,272,30,22,5,2,1,76.197
4245,272,71,3,0,3,1,76.83
4246,272,57,1,7,4,1,76.992
4247,272,22,17,14,5,1,77.537
4248,272,56,17,15,6,1,77.667
4249,272,65,22,6,7,1,77.727
4250,272,55,6,27,8,1,77.801
4251,272,84,1,8,9,1,77.95
4252,272,49,15,30,10,1,77.962
4253,272,77,6,28,11,1,78.07
4254,272,44,27,26,12,1,78.072
4255,272,87,25,4,13,1,78.237
4256,272,70,32,12,14,1,78.331
4257,272,79,25,3,15,1,78.411
4258,272,105,18,24,16,1,78.755
4259,272,109,15,29,17,1,78.806
4260,272,94,18,23,18,1,78.957
4261,272,104,29,9,19,1,79.061
4262,272,116,27,25,20,1,79.15299999999999
4263,272,81,29,10,21,1,79.61
4264,272,63,32,11,22,1,79.844
4265,272,115,33,19,23,1,80.145
4266,272,101,31,31,24,1,80.44200000000001
4267,272,98,33,20,25,1,82.422
4268,272,93,31,32,26,1,82.529
4269,1,18,23,22,1,1,85.211
4270,1,18,23,22,1,2,84.855
4271,1,18,23,22,1,3,86.202
4272,1,22,23,23,2,1,85.006
4273,1,22,23,23,2,2,84.783
4274,1,22,23,23,2,3,86.505
4275,1,20,9,15,3,1,85.938
4276,1,20,9,15,3,2,85.121
4277,1,20,9,15,3,3,86.83
4278,1,9,2,5,4,1,85.922
4279,1,9,2,5,4,2,85.152
4280,1,9,2,5,4,3,86.914
4281,1,3,3,16,5,1,85.846
4282,1,3,3,16,5,2,85.123
4283,1,3,3,16,5,3,86.973
4284,1,10,7,10,6,1,85.499
4285,1,10,7,10,6,2,85.281
4286,1,10,7,10,6,3,86.975
4287,1,13,6,3,7,1,85.844
4288,1,13,6,3,7,2,85.319
4289,1,13,6,3,7,3,87.033
4290,1,15,7,9,8,1,86.194
4291,1,15,7,9,8,2,85.265
4292,1,15,7,9,8,3,87.127
4293,1,8,6,4,9,1,85.899
4294,1,8,6,4,9,2,85.38
4295,1,8,6,4,9,3,87.163
4296,1,17,9,14,10,1,85.42699999999999
4297,1,17,9,14,10,2,85.241
4298,1,17,9,14,10,3,87.246
4299,1,2,2,6,11,1,85.827
4300,1,2,2,6,11,2,85.504
4301,1,4,4,7,12,1,86.026
4302,1,4,4,7,12,2,85.605
4303,1,6,3,17,13,1,86.074
4304,1,6,3,17,13,2,85.607
4305,1,5,1,2,14,1,86.184
4306,1,5,1,2,14,2,85.726
4307,1,1,1,1,15,1,86.45400000000001
4308,1,67,5,12,16,1,86.503
4309,1,12,4,8,17,1,86.598
4310,1,21,10,21,18,1,86.67699999999999
4311,1,16,10,20,19,1,86.742
4312,1,7,5,11,20,1,86.964
4313,2,18,23,22,1,1,95.05799999999999
4314,2,18,23,22,1,2,93.78399999999999
4315,2,18,23,22,1,3,95.181
4316,2,15,7,9,2,1,94.745
4317,2,15,7,9,2,2,93.99000000000001
4318,2,15,7,9,2,3,95.273
4319,2,20,9,15,3,1,94.935
4320,2,20,9,15,3,2,94.27600000000001
4321,2,20,9,15,3,3,95.518
4322,2,22,23,23,4,1,94.681
4323,2,22,23,23,4,2,94.387
4324,2,22,23,23,4,3,95.65100000000001
4325,2,10,7,10,5,1,94.907
4326,2,10,7,10,5,2,94.25800000000001
4327,2,10,7,10,5,3,95.69
4328,2,3,3,16,6,1,95.083
4329,2,3,3,16,6,2,94.547
4330,2,3,3,16,6,3,95.75
4331,2,17,9,14,7,1,95.027
4332,2,17,9,14,7,2,94.22200000000001
4333,2,17,9,14,7,3,95.797
4334,2,9,2,5,8,1,95.166
4335,2,9,2,5,8,2,94.562
4336,2,9,2,5,8,3,96.106
4337,2,8,6,4,9,1,95.476
4338,2,8,6,4,9,2,94.456
4339,2,8,6,4,9,3,96.17
4340,2,4,4,7,10,1,95.25999999999999
4341,2,4,4,7,10,2,94.706
4342,2,4,4,7,10,3,97.65899999999999
4343,2,2,2,5,11,1,95.11
4344,2,2,2,5,11,2,94.769
4345,2,6,3,17,12,1,95.34100000000001
4346,2,6,3,17,12,2,94.788
4347,2,1,1,1,13,1,95.28
4348,2,1,1,1,13,2,94.905
4349,2,5,1,2,14,1,95.023
4350,2,5,1,2,14,2,94.924
4351,2,7,5,11,15,1,95.507
4352,2,7,5,11,15,2,95.431
4353,2,13,6,3,16,1,95.642
4354,2,12,4,8,17,1,95.708
4355,2,21,10,21,18,1,95.908
4356,2,16,10,20,19,1,95.951
4357,2,67,5,12,20,1,96.107
4358,3,20,9,15,1,1,96.565
4359,3,20,9,15,1,2,95.13
4360,3,20,9,15,1,3,96.184
4361,3,4,4,7,2,1,96.443
4362,3,4,4,7,2,2,95.803
4363,3,4,4,7,2,3,96.381
4364,3,17,9,14,3,1,95.751
4365,3,17,9,14,3,2,95.173
4366,3,17,9,14,3,3,96.46600000000001
4367,3,22,23,23,4,1,95.701
4368,3,22,23,23,4,2,95.503
4369,3,22,23,23,4,3,96.493
4370,3,18,23,22,5,1,95.533
4371,3,18,23,22,5,2,95.556
4372,3,18,23,22,5,3,96.532
4373,3,15,7,9,6,1,96.30799999999999
4374,3,15,7,9,6,2,95.64500000000001
4375,3,15,7,9,6,3,96.83500000000001
4376,3,3,3,16,7,1,95.941
4377,3,3,3,16,7,2,95.809
4378,3,3,3,16,7,3,97.39699999999999
4379,3,8,6,4,8,1,96.137
4380,3,8,6,4,8,2,95.856
4381,3,8,6,4,8,3,98.089
4382,3,1,1,1,9,1,95.77600000000001
4383,3,1,1,1,9,2,95.74000000000001
4384,3,1,1,1,9,3,98.595
4385,3,67,5,12,10,1,96.28399999999999
4386,3,67,5,12,10,2,95.965
4387,3,67,5,12,10,3,99.321
4388,3,2,2,6,11,1,96.525
4389,3,2,2,6,11,2,95.975
4390,3,5,1,2,12,1,96.646
4391,3,5,1,2,12,2,96.032
4392,3,13,6,3,13,1,96.178
4393,3,13,6,3,13,2,96.033
4394,3,10,7,10,14,1,96.364
4395,3,10,7,10,14,2,96.066
4396,3,6,3,17,15,1,96.673
4397,3,6,3,17,15,2,96.193
4398,3,7,5,11,16,1,96.906
4399,3,12,4,8,17,1,96.908
4400,3,9,2,5,18,1,96.96600000000001
4401,3,16,10,20,19,1,97.669
4402,3,21,10,11,20,1,97.672
4403,4,15,7,9,1,1,92.799
4404,4,15,7,9,1,2,92.67099999999999
4405,4,15,7,9,1,3,93.431
4406,4,10,7,10,2,1,93.16499999999999
4407,4,10,7,10,2,2,92.613
4408,4,10,7,10,2,3,93.712
4409,4,20,9,15,3,1,92.68
4410,4,20,9,15,3,2,92.47399999999999
4411,4,20,9,15,3,3,94.015
4412,4,18,23,22,4,1,92.97800000000001
4413,4,18,23,22,4,2,92.842
4414,4,18,23,22,4,3,94.044
4415,4,1,1,1,5,1,92.851
4416,4,1,1,1,5,2,92.87700000000001
4417,4,1,1,1,5,3,94.196
4418,4,22,23,23,6,1,93.116
4419,4,22,23,23,6,2,92.842
4420,4,22,23,23,6,3,94.239
4421,4,4,4,7,7,1,93.62700000000001
4422,4,4,4,7,7,2,92.86
4423,4,4,4,7,7,3,94.578
4424,4,13,6,3,8,1,93.297
4425,4,13,6,3,8,2,93.01400000000001
4426,4,13,6,3,8,3,94.818
4427,4,3,3,16,9,1,93.672
4428,4,3,3,16,9,2,93.166
4429,4,3,3,16,9,3,95.134
4430,4,8,6,4,10,1,93.11699999999999
4431,4,8,6,4,10,2,92.827
4432,4,8,6,4,10,3,95.38
4433,4,5,1,2,11,1,93.479
4434,4,5,1,2,11,2,93.24199999999999
4435,4,6,3,17,12,1,93.221
4436,4,6,3,17,12,2,93.348
4437,4,9,2,5,13,1,93.495
4438,4,9,2,5,13,2,93.487
4439,4,2,2,6,14,1,93.37700000000001
4440,4,2,2,6,14,2,93.562
4441,4,12,4,8,15,1,93.608
4442,4,12,4,8,15,2,93.941
4443,4,16,10,20,16,1,93.72200000000001
4444,4,67,5,12,17,1,93.753
4445,4,21,10,21,18,1,93.91
4446,4,17,9,14,19,1,94.038
4447,4,7,5,11,20,1,94.15899999999999
4448,5,18,23,22,1,1,80.707
4449,5,18,23,22,1,2,80.19200000000001
4450,5,18,23,22,1,3,80.527
4451,5,20,9,15,2,1,80.715
4452,5,20,9,15,2,2,80.22
4453,5,20,9,15,2,3,80.66
4454,5,22,23,23,3,1,80.80799999999999
4455,5,22,23,23,3,2,79.95400000000001
4456,5,22,23,23,3,3,80.762
4457,5,13,6,3,4,1,80.48400000000001
4458,5,13,6,3,4,2,80.149
4459,5,13,6,3,4,3,80.934
4460,5,17,9,14,5,1,80.689
4461,5,17,9,14,5,2,80.007
4462,5,17,9,14,5,3,81.049
4463,5,10,7,10,6,1,80.877
4464,5,10,7,10,6,2,80.107
4465,5,10,7,10,6,3,81.247
4466,5,15,7,9,7,1,81.189
4467,5,15,7,9,7,2,80.42
4468,5,15,7,9,7,3,81.254
4469,5,4,4,7,8,1,81.186
